title,video_link,views,date_time,img_link
"Python Programming Tutorial | Variables, Expressions, Conditions and Functions | GeeksforGeeks",/watch?v=gzDPuWKjmGQ,45K views,6 years ago,https://i.ytimg.com/vi/gzDPuWKjmGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdSjd76gP4o3WA3ex9KicfRXl8Yw
Python Programming Tutorial | Introduction | GeeksforGeeks,/watch?v=OLPbd-7Pp_8,198K views,6 years ago,https://i.ytimg.com/vi/OLPbd-7Pp_8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAsDQ_KA_BOpZbAsWTnagt7lUE84Q
Equilibrium index of an array | GeeksforGeeks,/watch?v=W-t1rjLxvQw,24K views,6 years ago,https://i.ytimg.com/vi/W-t1rjLxvQw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPzbh4b7FZIL9FZyckBEg16D_IFQ
Skip List | Set 1 (Introduction) | GeeksforGeeks,/watch?v=ypod5jeYzAU,89K views,6 years ago,https://i.ytimg.com/vi/ypod5jeYzAU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCJwzp_aEhee2oUkfy7gDbn9hKXew
Travelling Salesman Problem | Set 1 (Naive and Dynamic Programming) | GeeksforGeeks,/watch?v=hvDx7q6vcWM,143K views,6 years ago,https://i.ytimg.com/vi/hvDx7q6vcWM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBeWMuEeCim3Aa6LW9OpVeHz0bBsQ
Tiling Problem (Visualisation) | GeeksforGeeks,/watch?v=U9ylW7NsHlI,12K views,6 years ago,https://i.ytimg.com/vi/U9ylW7NsHlI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDP7FezZmpY3vVUyWEd8VhrxfeoIQ
Tiling Problem (Explanation) | GeeksforGeeks,/watch?v=NyICqRtePVs,29K views,6 years ago,https://i.ytimg.com/vi/NyICqRtePVs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCA-b29LTw4ESz0lEwNXZ6n4G8VRA
Suffix Array | Set 1 | Introduction (Explanation) | GeeksforGeeks,/watch?v=uxA__b23t2w,24K views,6 years ago,https://i.ytimg.com/vi/uxA__b23t2w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCngDlXFAytMNRt6o26IxBrPgaEYA
Graph Coloring | GeeksforGeeks,/watch?v=_sdVx_dWnlk,58K views,6 years ago,https://i.ytimg.com/vi/_sdVx_dWnlk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCemg5LCuRwIx_e3unw-0_TXpJcRw
Reverse string without using any temporary variable | GeeksforGeeks,/watch?v=Y-UR3ravjRE,27K views,6 years ago,https://i.ytimg.com/vi/Y-UR3ravjRE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqEsIv5_4wjqZ2haspMtgLu8xYmA
Strassen’s Matrix Multiplication | Divide and Conquer | GeeksforGeeks,/watch?v=E-QtwPi620I,171K views,6 years ago,https://i.ytimg.com/vi/E-QtwPi620I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsCkv_PFqhVJ6ci18IEqaiDxZG3A
Check if a binary string has a 0 between 1s or not | GeeksforGeeks,/watch?v=IDLxFCKdJaY,3.5K views,6 years ago,https://i.ytimg.com/vi/IDLxFCKdJaY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzFbBw0dbpbSK7sCmZ-_uJCf16nQ
Queries for greater than and not less than | GeeksforGeeks,/watch?v=rHwWSYdvAhg,4K views,6 years ago,https://i.ytimg.com/vi/rHwWSYdvAhg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLACqjjrGO6ZnKvRFRJoEEzakqTkxA
Find the pair in array whose sum is closest to x | GeeksforGeeks,/watch?v=QMWBRnolFCU,17K views,6 years ago,https://i.ytimg.com/vi/QMWBRnolFCU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxg2gZf46slqhxiEXc0yXA6Aq9ew
Third largest element in an array of distinct elements | GeeksforGeeks,/watch?v=8pTzWRg_evk,26K views,6 years ago,https://i.ytimg.com/vi/8pTzWRg_evk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNBTmSTVqokT4SQfiN_TLutPD09g
Count 1’s in a sorted binary array | GeeksforGeeks,/watch?v=EoO9c9UOyww,6.9K views,6 years ago,https://i.ytimg.com/vi/EoO9c9UOyww/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWwwytaoHsa85x4KZPcYdzlaMZjg
"Minimum length Unsorted Subarray, sorting which makes the array sorted | GeeksforGeeks",/watch?v=p7rnuGsau6g,17K views,6 years ago,https://i.ytimg.com/vi/p7rnuGsau6g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOLmMRvf9MAr-MvSu3W-9NhwYLKw
Graham Scan Algorithm | Convex Hull | GeeksforGeeks,/watch?v=ZFxFKABnXN0,75K views,6 years ago,https://i.ytimg.com/vi/ZFxFKABnXN0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB24PuVWVCae3Qaj2M6mcTLyuJ35A
Find a triplet that sum to a given value | GeeksforGeeks,/watch?v=X5UhF3xS5Dk,52K views,6 years ago,https://i.ytimg.com/vi/X5UhF3xS5Dk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBj7x_ov11yCbxT9-GckCdSBeu7Dg
Find all triplets with zero sum | GeeksforGeeks,/watch?v=kUJvbYsYwQk,33K views,6 years ago,https://i.ytimg.com/vi/kUJvbYsYwQk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDuwA0lrSLqJkqbr0kqtzITimqnOg
"Search, insert and delete in a sorted array | GeeksforGeeks",/watch?v=SX1rtrsJ4R4,29K views,6 years ago,https://i.ytimg.com/vi/SX1rtrsJ4R4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIK9F_iXq5IwOD-L37EXOS_LhAgA
N Queen Problem | Backtracking | GeeksforGeeks,/watch?v=0DeznFqrgAI,233K views,6 years ago,https://i.ytimg.com/vi/0DeznFqrgAI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAN8NeMafgRCGfF7tljl1y0gi7b1A
Tower of Hanoi | GeeksforGeeks,/watch?v=YstLjLCGmgg,505K views,6 years ago,https://i.ytimg.com/vi/YstLjLCGmgg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLArdAcc70My2-gbfJQUGxYLMl7Inw
"Number of pairs (x, y) in an array where x^y is greater than y^x | GeeksforGeeks",/watch?v=chYKJGPNEvg,24K views,6 years ago,https://i.ytimg.com/vi/chYKJGPNEvg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvYWOrHj5oFcrri_RFZnYlk1_L4A
AVL Tree - Deletion | GeeksforGeeks,/watch?v=4zQV3j2X9mU,83K views,6 years ago,https://i.ytimg.com/vi/4zQV3j2X9mU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhfmo-9-h46_0D8AAp6-snADqEwg
Count number of occurrences (or frequency) in a sorted array | GeeksforGeeks,/watch?v=G2qGmOyDzCY,69K views,6 years ago,https://i.ytimg.com/vi/G2qGmOyDzCY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmSMbj0IvsuhAMSyVBnc5Ysxt9VQ
Size of a Binary Tree | GeeksforGeeks,/watch?v=Pivw7bIEB3I,13K views,6 years ago,https://i.ytimg.com/vi/Pivw7bIEB3I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBhZTTgow_sFJX6pj9KsiLFeiSONQ
Closest Pair of Points | Divide and Conquer | GeeksforGeeks,/watch?v=0W_m46Q4qMc,208K views,6 years ago,https://i.ytimg.com/vi/0W_m46Q4qMc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBCKtfiJR3sSdE9nqOTu2e8tjzYeg
Find the odd appearing element in O(Log n) time | GeeksforGeeks,/watch?v=YxIiJTnmHJU,8.1K views,6 years ago,https://i.ytimg.com/vi/YxIiJTnmHJU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClhvmrH8Lhf1_KU0Raw093cfshJw
Find the largest pair sum in an unsorted array | GeeksforGeeks,/watch?v=97mCko_YOE0,10K views,6 years ago,https://i.ytimg.com/vi/97mCko_YOE0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDiO51U_VVTexMhsDMrMlDchuzOmQ
Iterative Search for a key ‘x’ in Binary Tree | GeeksforGeeks,/watch?v=-jREIGMJ8Tg,6.9K views,6 years ago,https://i.ytimg.com/vi/-jREIGMJ8Tg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLByLhrR7yY9ZzgOGgYKRlT_FurO6Q
Segment Tree | Set 2 (Range Minimum Query) | GeeksforGeeks,/watch?v=wyt5_GJqsMw,16K views,6 years ago,https://i.ytimg.com/vi/wyt5_GJqsMw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCASD8CuDkbKlNQMJBRiVb40_JmPA
Sum of given range | Segment Tree | Set 1 | GeeksforGeeks,/watch?v=0l3xN3BpxHg,53K views,6 years ago,https://i.ytimg.com/vi/0l3xN3BpxHg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCc4VncN9AI1Y65bn3ZI1ceBLnsJg
Non-recursive program to delete an entire binary tree | GeeksforGeeks,/watch?v=6_7cgTZJZDI,8.3K views,6 years ago,https://i.ytimg.com/vi/6_7cgTZJZDI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwqbKf8o8Vchf9jjR2E7e3ACSNuA
Find a pair with the given difference | GeeksforGeeks,/watch?v=qODOVGzk6Zc,18K views,6 years ago,https://i.ytimg.com/vi/qODOVGzk6Zc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6rxSU1Dw-ZCxuoVbgOvzqCkvAhQ
Banker's Algorithm | Operating Systems | GeeksforGeeks,/watch?v=lMNrmDUJ3GY,111K views,6 years ago,https://i.ytimg.com/vi/lMNrmDUJ3GY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDOH_kO6OXjLkVeDgbgyVutP8jtew
Iterative Method to find Height of Binary Tree | GeeksforGeeks,/watch?v=E5CIM-A1rrU,26K views,6 years ago,https://i.ytimg.com/vi/E5CIM-A1rrU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCHS3g2qGNm1J5va_iN9BYhpKSPYA
Find a pair with maximum product in array of Integers | GeeksforGeeks,/watch?v=PrJdyDMP8VU,21K views,6 years ago,https://i.ytimg.com/vi/PrJdyDMP8VU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC48k6m_FMlbVcoWokqbAmzT8kGWQ
Rabin-Karp Algorithm | Searching for Patterns | GeeksforGeeks,/watch?v=oxd_Z1osgCk,229K views,6 years ago,https://i.ytimg.com/vi/oxd_Z1osgCk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCNw9OTBdEJQn9WQWlgfCPqspwtYg
Prim's Algorithm for MST(with Code Walkthrough) | GeeksforGeeks,/watch?v=eB61LXLZVqs,330K views,6 years ago,https://i.ytimg.com/vi/eB61LXLZVqs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBjGjcCHxp_LU1yBWOAYAqhw5FnBA
Find minimum number of coins (using Dynamic Programming) | GeeksforGeeks,/watch?v=F28xN-S1SmI,103K views,6 years ago,https://i.ytimg.com/vi/F28xN-S1SmI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2PTpz4lUw-XIPcpRUGCHfncQkqg
Iterative Postorder Traversal | GeeksforGeeks,/watch?v=G7tvjUGMBJ4,35K views,6 years ago,https://i.ytimg.com/vi/G7tvjUGMBJ4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBl7R2vnjtBC605igYCR1sAzCHzxQ
How to check if two given line segments intersect? | GeeksforGeeks,/watch?v=wCR48FqkI4w,50K views,6 years ago,https://i.ytimg.com/vi/wCR48FqkI4w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcEMRY4BSjfWMZiaKgxwT6Cs1chA
"Search, insert and delete in an unsorted array | GeeksforGeeks",/watch?v=vSOkxXxIXZE,45K views,6 years ago,https://i.ytimg.com/vi/vSOkxXxIXZE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDgmj8oTJlWtr6XgjKgLf7oPJ1Mkg
Iterative Preorder Traversal | GeeksforGeeks,/watch?v=8ACdQRScO_w,42K views,6 years ago,https://i.ytimg.com/vi/8ACdQRScO_w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBuIjbQDmU-tpBIbgShE-vi-hiylw
Check if a given array can represent Preorder Traversal of Binary Search Tree | GeeksforGeeks,/watch?v=fH3XUXdinCs,32K views,6 years ago,https://i.ytimg.com/vi/fH3XUXdinCs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC7gS0gmPqkpya2gU0JhE_0Vj_bXg
AVL Tree - Insertion | GeeksforGeeks,/watch?v=ygZMI2YIcvk,146K views,6 years ago,https://i.ytimg.com/vi/ygZMI2YIcvk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDTH1dLTFzar3s36ZwOSfyUwpiOzA
Check if two binary trees are identical (Iterative) | GeeksforGeeks,/watch?v=ka0tlCl7hwI,15K views,6 years ago,https://i.ytimg.com/vi/ka0tlCl7hwI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCd4DZCPHVX19a4mX6VsEKEDh8FoQ
Check if a given graph is tree or not | GeeksforGeeks,/watch?v=rFf4mXWbb9U,26K views,6 years ago,https://i.ytimg.com/vi/rFf4mXWbb9U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDsyDuHiSKv3tYJ8Y_UUG8RtNCbYQ
Red Black Tree (Insertion) | GeeksforGeeks,/watch?v=YCo2-H2CL6Q,118K views,6 years ago,https://i.ytimg.com/vi/YCo2-H2CL6Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAa1NKkPdR5JiiTYrBmHEU1N7Pbmg
Maximum equal sum possible in three stacks | GeeksforGeeks,/watch?v=PZ-TNgKVX-0,16K views,6 years ago,https://i.ytimg.com/vi/PZ-TNgKVX-0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7SY3CMHzR6x5t5V4Dx76STxXC6g
Iterative method to Count full nodes in a Binary tree | GeeksforGeeks,/watch?v=yDY1Nfi0ipo,15K views,6 years ago,https://i.ytimg.com/vi/yDY1Nfi0ipo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfOraL2O8jzWjepqqjNshQs0DSxw
Efficient Huffman Coding for Sorted Input | GeeksforGeeks,/watch?v=IX810fNtTzU,16K views,6 years ago,https://i.ytimg.com/vi/IX810fNtTzU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuerHx2IiihTTwGuUM4PXeRdovmA
Binomial Heap | GeeksforGeeks,/watch?v=e_gh1aD4v-A,95K views,6 years ago,https://i.ytimg.com/vi/e_gh1aD4v-A/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg3IGUoRjAP&rs=AOn4CLBOcJKJrweCyhr3VV2a8e8csD7Zug
Iterative Depth First Traversal of Graph | GeeksforGeeks,/watch?v=Lpmodhe8Bq0,42K views,6 years ago,https://i.ytimg.com/vi/Lpmodhe8Bq0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXm0h5OvyzZYcPaLFQtWgntx_lNA
Maximum sum such that no two elements are adjacent | GeeksforGeeks,/watch?v=6w60Zi1NtL8,71K views,6 years ago,https://i.ytimg.com/vi/6w60Zi1NtL8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDaN_bmZTOmPt_7Ds0V1R26n1R-EA
Count leaf nodes in a Binary Tree (Iterative Method) | GeeksforGeeks,/watch?v=N2mV5p8NOVw,18K views,6 years ago,https://i.ytimg.com/vi/N2mV5p8NOVw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVdwHS07-EGvAUNK4xGUp7ub1Txw
Implement a Stack using Single Queue | GeeksforGeeks,/watch?v=hC1UplBFEj0,38K views,6 years ago,https://i.ytimg.com/vi/hC1UplBFEj0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3RRH_p4xAAnsaq_QuM6lrrNZCJg
Suffix Tree - Introduction | GeeksforGeeks,/watch?v=N70NPX6xgsA,74K views,6 years ago,https://i.ytimg.com/vi/N70NPX6xgsA/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhlIGUoZTAP&rs=AOn4CLAytKbkh6itOIki9RJpbUTuRhYbTA
Huffman Coding | GeeksforGeeks,/watch?v=0kNXhFIEd_w,384K views,6 years ago,https://i.ytimg.com/vi/0kNXhFIEd_w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPqthTQ7Zk20wDNBu5OxdOMQqsxA
Find maximum depth of nested parenthesis in a string | GeeksforGeeks,/watch?v=IOQi3aJFIaM,15K views,6 years ago,https://i.ytimg.com/vi/IOQi3aJFIaM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBp23V2TKBSGQTcgRfJTtd2A-GMPA
Self Organizing List (Introduction) | GeeksforGeeks,/watch?v=l2buR5c2QDI,10K views,6 years ago,https://i.ytimg.com/vi/l2buR5c2QDI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5b_Yp0GSnP3w9rVnaZpdkTE0F0g
Minimum number of bracket reversals needed to make an expression balanced | GeeksforGeeks,/watch?v=8q1sma-qMsA,21K views,6 years ago,https://i.ytimg.com/vi/8q1sma-qMsA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMCYesUJ5qeGFX0kaHf8g233fVnA
Greedy Algorithm to find minimum number of Coins | GeeksforGeeks,/watch?v=KTaEeTWRwgg,79K views,6 years ago,https://i.ytimg.com/vi/KTaEeTWRwgg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbJ0q0w0SjC9k5YWtwOnPkDmDrPg
Check for balanced parentheses in an expression | GeeksforGeeks,/watch?v=1kseKf5HAaM,92K views,6 years ago,https://i.ytimg.com/vi/1kseKf5HAaM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnlWYliqUkBg99vZvAhdkuQrhCeg
Length of the longest valid substring | GeeksforGeeks,/watch?v=AIhyd8lMpIo,44K views,6 years ago,https://i.ytimg.com/vi/AIhyd8lMpIo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLABloxLg8OFlkEnXqoJVE2SRAGW8A
Fractional Knapsack Problem | GeeksforGeeks,/watch?v=m1p-eWxrt6g,184K views,6 years ago,https://i.ytimg.com/vi/m1p-eWxrt6g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDOtnIw-f_HdJdlIc8VAn5mJe877g
K-Nearest Neighbours | GeeksforGeeks,/watch?v=odqIu23OSbs,24K views,6 years ago,https://i.ytimg.com/vi/odqIu23OSbs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBY8y9Bfi55LJ8u3ROOXvAVaO-hBQ
Kosaraju's Algorithm - Strongly Connected Components | GeeksforGeeks,/watch?v=5wFyZJ8yH9Q,217K views,6 years ago,https://i.ytimg.com/vi/5wFyZJ8yH9Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDkyUQLFK3SqZWKUiI3TLSCRBt_xA
Reverse a stack using recursion | GeeksforGeeks,/watch?v=SW14tOda_kI,67K views,6 years ago,https://i.ytimg.com/vi/SW14tOda_kI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9cRankS9wKNRcBlQoMM3pSBiUdQ
Stable Marriage Problem | GeeksforGeeks,/watch?v=o1olHmxDzTw,51K views,6 years ago,https://i.ytimg.com/vi/o1olHmxDzTw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDO4ORXnysuX4MtdmmNhKbjGFVDXQ
Compute modulus division by a power-of-2-number | GeeksforGeeks,/watch?v=fSjW-wDghTs,6.6K views,6 years ago,https://i.ytimg.com/vi/fSjW-wDghTs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARM-2yx8tGc1qT5TBpAIHMUYzTaA
Sum of bit differences among all pairs | GeeksforGeeks,/watch?v=cfizo_K7e0o,14K views,6 years ago,https://i.ytimg.com/vi/cfizo_K7e0o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCb7EgbxTN0C4GkkmBl6_bFsc9TrA
Count half nodes in a Binary tree | GeeksforGeeks,/watch?v=gP1tpbpvGyU,15K views,6 years ago,https://i.ytimg.com/vi/gP1tpbpvGyU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwKk-VnYjfKAxOssEto52gWEJLfg
Find common elements in three sorted arrays | GeeksforGeeks,/watch?v=ilKK8bimP24,33K views,6 years ago,https://i.ytimg.com/vi/ilKK8bimP24/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAtBk7G_KSvLmUooEu2qpiQMBnwAQ
Count number of bits to be flipped to convert A to B | GeeksforGeeks,/watch?v=WVgYaucD1S4,16K views,6 years ago,https://i.ytimg.com/vi/WVgYaucD1S4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgl6_2_nvEwmDvPigg3eh9zK4V5w
A* Search Algorithm | GeeksforGeeks,/watch?v=vP5TkF0xJgI,240K views,6 years ago,https://i.ytimg.com/vi/vP5TkF0xJgI/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARgwIGUoNzAP&rs=AOn4CLCkfUtTkEzlVx7JapCtt6Ey-2WsuA
Kruskal’s Algorithm for Minimum Spanning Tree | GeeksforGeeks,/watch?v=3rrNH_AizMA,290K views,6 years ago,https://i.ytimg.com/vi/3rrNH_AizMA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlSpmS815L2MTr_C62sUTbKAJUYw
Reverse Level Order Traversal | GeeksforGeeks,/watch?v=FfF0FubRtYs,29K views,6 years ago,https://i.ytimg.com/vi/FfF0FubRtYs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAH-HJ5q-8mNpwPTstd82O-GkhIww
